Instrument,Close Price,Open Price,VWAP,Low Price,High Price,Date
NVDA.O,315.03,326.0,318.4982,313.5,327.1,2021-11-26
NVDA.O,333.76,323.66,328.1634,320.36,334.12,2021-11-29
NVDA.O,326.76,331.69,325.3427,318.6401,333.53,2021-11-30
NVDA.O,314.35,332.1947,324.6448,313.8,332.8934,2021-12-01
NVDA.O,321.26,312.14,320.2535,310.25,324.7799,2021-12-02
NVDA.O,199.0275,198.565,199.140425,197.0075,201.33,2021-07-08
NVDA.O,200.5025,199.625,199.26895,197.5425,200.80125,2021-07-09
NVDA.O,205.125,202.4,203.819,201.8775,205.3275,2021-07-12
NVDA.O,202.5,204.005,203.0547,201.140025,204.6125,2021-07-13
NVDA.O,198.415,203.5775,199.689225,197.5275,204.1775,2021-07-14
NVDA.O,189.6625,198.1175,191.961425,188.585025,198.47,2021-07-15
NVDA.O,181.61,190.305,184.84885,180.73,191.5711,2021-07-16
NVDA.O,187.7975,179.1525,186.509425,178.655,190.42,2021-07-19
NVDA.O,186.12,187.3,184.8752,181.64,188.38,2021-07-20
NVDA.O,194.1,188.82,192.5293,187.42,195.27,2021-07-21
NVDA.O,195.94,196.42,195.2492,192.76,198.87,2021-07-22
NVDA.O,195.58,196.5635,194.5514,192.5,197.0,2021-07-23
NVDA.O,192.94,193.11,192.3081,189.14,194.42,2021-07-26
NVDA.O,192.08,192.65,190.9305,187.41,196.22,2021-07-27
NVDA.O,195.03,193.192,194.3667,189.95,196.46,2021-07-28
NVDA.O,196.62,195.19,197.0711,193.2803,198.53,2021-07-29
NVDA.O,194.99,194.18,194.5816,192.63,196.3,2021-07-30
NVDA.O,197.5,197.0,197.3939,193.61,199.61,2021-08-02
NVDA.O,198.15,197.4,197.4816,192.2,202.22,2021-08-03
NVDA.O,202.74,199.9,201.3119,198.28,203.18,2021-08-04
NVDA.O,206.37,205.0,205.6994,203.42,207.33,2021-08-05
NVDA.O,203.66,205.24,204.1863,202.1,205.7,2021-08-06
NVDA.O,202.95,204.46,203.3871,201.43,205.0799,2021-08-09
NVDA.O,199.36,203.22,200.6639,198.3454,204.3,2021-08-10
NVDA.O,196.99,200.43,196.8829,194.3,200.49,2021-08-11
NVDA.O,199.05,198.7,198.7481,196.2,200.2899,2021-08-12
NVDA.O,201.88,199.05,200.8835,198.51,202.1381,2021-08-13
NVDA.O,199.5,201.35,198.0058,194.53,202.87,2021-08-16
NVDA.O,194.58,196.85,194.6759,192.67,197.7,2021-08-17
NVDA.O,190.4,195.0,193.2848,190.0,196.3365,2021-08-18
NVDA.O,197.98,194.94,197.946,187.62,204.95,2021-08-19
NVDA.O,208.16,199.91,205.1682,199.33,208.6506,2021-08-20
NVDA.O,219.58,209.71,216.7838,209.5,219.97,2021-08-23
NVDA.O,217.93,217.53,217.8055,215.35,219.59,2021-08-24
NVDA.O,222.13,217.37,222.8454,217.22,224.7,2021-08-25
NVDA.O,220.68,222.0,220.8363,217.9,223.4,2021-08-26
NVDA.O,226.36,221.84,225.1992,221.67,227.22,2021-08-27
NVDA.O,226.88,228.2997,227.5351,225.51,230.43,2021-08-30
NVDA.O,223.85,226.95,223.8003,221.2,226.95,2021-08-31
NVDA.O,224.41,224.85,225.1255,223.565,226.97,2021-09-01
NVDA.O,161.3725,156.625,160.306175,156.315,162.1415,2021-04-15
NVDA.O,159.125,160.530875,159.640275,158.6525,161.6575,2021-04-16
NVDA.O,153.6175,155.3654,154.678325,152.330025,158.075,2021-04-19
NVDA.O,151.7125,153.2325,151.708975,149.63,154.97,2021-04-20
NVDA.O,153.605,151.1875,152.612375,151.0225,153.625,2021-04-21
NVDA.O,148.5025,153.75,150.403075,147.835,154.385675,2021-04-22
NVDA.O,152.6525,149.343625,151.8097,149.0025,153.34875,2021-04-23
NVDA.O,154.78,151.85045,153.444375,151.25,154.79,2021-04-26
NVDA.O,153.8175,155.785,154.4237,153.545,156.705,2021-04-27
NVDA.O,152.7675,153.645,153.413425,152.155175,155.3225,2021-04-28
NVDA.O,153.2475,154.0,152.49065,150.715,154.365,2021-04-29
NVDA.O,150.095,151.745,151.228625,149.97,153.649975,2021-04-30
NVDA.O,148.3675,151.25,149.3027,147.875,152.4675,2021-05-03
NVDA.O,143.5125,146.3725,142.458675,140.102525,146.375,2021-05-04
NVDA.O,144.585,147.09,146.118625,143.875,148.135,2021-05-05
NVDA.O,145.23,144.9525,144.092625,142.1809,145.7125,2021-05-06
NVDA.O,148.1225,148.0825,148.3141,146.717075,149.7075,2021-05-07
NVDA.O,142.6575,147.8725,143.8494,142.5,148.06,2021-05-10
NVDA.O,143.0625,138.25,141.2455,137.5,143.5475,2021-05-11
NVDA.O,137.585,140.095,138.8351,137.0925,142.6025,2021-05-12
NVDA.O,136.6525,140.3375,137.513975,134.59,140.8075,2021-05-13
NVDA.O,142.43,138.9,141.326775,137.485,143.28105,2021-05-14
NVDA.O,141.655,141.57,140.283,138.535,141.6925,2021-05-17
NVDA.O,140.1575,142.67,142.000475,140.04,144.0425,2021-05-18
NVDA.O,140.6575,135.665,138.561025,135.4325,140.795,2021-05-19
NVDA.O,146.125,143.025,145.445,142.705,146.83785,2021-05-20
NVDA.O,149.9175,151.6375,150.34055,148.6939,152.22,2021-05-21
NVDA.O,156.12,152.125,155.596375,151.76,157.45,2021-05-24
NVDA.O,156.4775,157.66,156.0662,154.825,158.184975,2021-05-25
NVDA.O,157.0,157.3425,156.776225,155.8625,157.9375,2021-05-26
NVDA.O,154.88,156.9975,155.735175,154.6,157.5,2021-05-27
NVDA.O,162.445,155.01,160.810825,155.01,162.77475,2021-05-28
NVDA.O,162.645,162.7,161.54335,159.0325,163.88125,2021-06-01
NVDA.O,167.7825,162.5225,166.881375,162.355,169.188675,2021-06-02
NVDA.O,169.6975,167.0075,169.82415,165.83,172.59,2021-06-03
NVDA.O,175.7825,171.125,175.141725,170.955,176.61,2021-06-04
NVDA.O,176.19,175.7114,175.050525,171.9275,178.125,2021-06-07
NVDA.O,174.57,175.2725,174.2125,172.51,176.215875,2021-06-08
NVDA.O,173.5825,175.1575,174.103025,172.5575,175.75,2021-06-09
NVDA.O,174.25,173.5,173.84015,171.760025,174.92,2021-06-10
NVDA.O,134.8475,137.525,135.154975,133.45,137.545,2021-01-12
NVDA.O,135.3175,134.89965,135.17335,133.850025,136.249975,2021-01-13
NVDA.O,132.0025,135.75,133.449725,131.805,135.9975,2021-01-14
NVDA.O,128.595,132.28,130.011325,128.485,133.2525,2021-01-15
NVDA.O,130.2525,130.1625,129.739025,128.44,130.939825,2021-01-19
NVDA.O,133.6575,131.1175,133.0862,130.5675,134.305,2021-01-20
NVDA.O,138.675,134.18605,136.604025,132.530025,139.993575,2021-01-21
NVDA.O,137.125,137.400875,137.3564,136.2725,138.417325,2021-01-22
NVDA.O,136.5325,137.8175,135.817575,132.3648,138.285,2021-01-25
NVDA.O,134.3525,135.8044,134.965575,133.875,136.4475,2021-01-26
NVDA.O,129.1775,132.3,129.8682,127.9375,132.3275,2021-01-27
NVDA.O,130.51,129.9625,131.42495,129.605,133.3975,2021-01-28
NVDA.O,129.8975,130.75,130.6276,129.11505,133.3475,2021-01-29
NVDA.O,132.37,130.533375,131.423825,129.0275,132.7075,2021-02-01
NVDA.O,135.5675,133.9875,134.502375,132.854975,135.72,2021-02-02
NVDA.O,135.305,136.36,136.88995,135.165,139.3175,2021-02-03
NVDA.O,136.6425,135.31,135.375,133.378625,136.735,2021-02-04
NVDA.O,135.91,137.25,136.025025,135.4575,137.3725,2021-02-05
NVDA.O,144.3875,137.27215,142.338275,137.27215,144.7375,2021-02-08
NVDA.O,142.6325,143.40625,143.807075,142.225,145.8325,2021-02-09
NVDA.O,147.6425,144.6325,146.8095,143.41375,149.05,2021-02-10
NVDA.O,152.5075,149.8025,151.4556,149.25,152.7225,2021-02-11
NVDA.O,149.6125,150.5,150.4333,147.75,152.911375,2021-02-12
NVDA.O,153.3025,150.6425,152.121075,149.5,153.725,2021-02-16
NVDA.O,149.06,151.71,149.47085,147.8,152.235175,2021-02-17
NVDA.O,148.29,147.29,147.38405,145.75,148.7325,2021-02-18
NVDA.O,149.265,150.245,149.90265,148.467,151.769975,2021-02-19
NVDA.O,143.5575,147.7475,147.142075,143.25,151.3325,2021-02-22
NVDA.O,141.42,140.7525,138.70035,133.895,142.3875,2021-02-23
NVDA.O,144.99,141.2275,142.30705,137.56,145.0675,2021-02-24
NVDA.O,133.075,140.454175,136.598075,132.1625,143.7475,2021-02-25
NVDA.O,137.145,137.525,136.861675,133.61,138.545,2021-02-26
NVDA.O,138.4175,138.75,137.134375,135.532475,139.25,2021-03-01
NVDA.O,134.0625,139.0,136.1874,133.96,139.205,2021-03-02
NVDA.O,128.0475,134.2625,129.978775,127.9875,134.515,2021-03-03
NVDA.O,123.7025,128.0075,124.54325,120.8375,129.75,2021-03-04
NVDA.O,124.615,125.5,121.8906,116.7925,125.5,2021-03-05
NVDA.O,115.9325,124.5,119.128025,115.665,124.7125,2021-03-08
NVDA.O,125.2025,121.3025,123.989675,120.5925,126.1675,2021-03-09
NVDA.O,124.6825,128.405,126.747125,124.575,129.8,2021-03-10
NVDA.O,138.3875,140.75,138.486575,137.58,140.845,2020-10-08
NVDA.O,137.6275,137.67,137.288625,136.6075,138.2425,2020-10-09
NVDA.O,142.26,139.895,141.81945,139.125,143.47,2020-10-12
NVDA.O,142.4825,142.965,142.0336,140.18625,143.484975,2020-10-13
NVDA.O,140.9525,142.905,141.31955,139.6,143.4275,2020-10-14
NVDA.O,139.7,138.1068,139.105775,137.6775,140.0575,2020-10-15
NVDA.O,138.115,140.3675,139.276025,137.925,141.215,2020-10-16
NVDA.O,134.9775,139.02875,136.898325,134.0675,139.834975,2020-10-19
NVDA.O,136.455,135.835,136.594675,135.070025,137.9975,2020-10-20
NVDA.O,135.2475,136.25,136.027425,134.775025,137.915,2020-10-21
NVDA.O,133.61,135.225,133.869625,132.3175,136.1175,2020-10-22
NVDA.O,135.9025,134.5,134.765125,132.9125,135.9325,2020-10-23
NVDA.O,131.4125,134.27,132.548475,130.385,136.927925,2020-10-26
NVDA.O,133.9675,133.06,133.38045,131.915,134.42,2020-10-27
NVDA.O,126.27,131.98,128.3679,126.09,132.6,2020-10-28
NVDA.O,130.24,128.385,130.1282,127.5,131.9275,2020-10-29
NVDA.O,125.34,128.5,125.00335,123.0,129.36375,2020-10-30
NVDA.O,125.8075,126.5775,125.9953,123.95,128.366575,2020-11-02
NVDA.O,130.195,127.085,129.363425,126.0275,131.05,2020-11-03
NVDA.O,137.9425,133.8925,136.475,133.36875,138.275,2020-11-04
NVDA.O,141.6,141.625,141.5656,139.91,143.39,2020-11-05
NVDA.O,145.62,141.0975,143.44805,138.95,145.8875,2020-11-06
NVDA.O,136.3075,145.525,141.565725,136.1075,146.915,2020-11-09
NVDA.O,127.7,136.065,129.5111,126.2825,136.065,2020-11-10
NVDA.O,134.18,130.5375,132.608875,129.4825,134.34875,2020-11-11
NVDA.O,134.5675,134.789225,135.514625,133.16,137.66,2020-11-12
NVDA.O,132.97,136.272775,133.034175,130.5925,136.687475,2020-11-13
NVDA.O,135.1525,131.725,134.74515,131.560025,136.495,2020-11-16
NVDA.O,134.2225,135.525,134.2796,133.038725,135.9625,2020-11-17
NVDA.O,134.2875,134.6525,134.379525,131.85,136.0575,2020-11-18
NVDA.O,134.4025,132.1275,133.19215,131.0,134.875,2020-11-19
NVDA.O,130.8775,134.54,132.473825,130.65,134.944975,2020-11-20
NVDA.O,131.4,131.7113,131.6231,130.155,133.825,2020-11-23
NVDA.O,129.5775,131.425,129.791125,128.85,131.62,2020-11-24
NVDA.O,132.3475,130.325,131.909775,130.2,132.6939,2020-11-25
NVDA.O,132.6125,133.75,133.005225,131.70545,134.075,2020-11-27
NVDA.O,134.015,132.65,132.552925,129.723525,134.125,2020-11-30
NVDA.O,133.9,134.9225,134.012375,132.2825,135.2875,2020-12-01
NVDA.O,135.445,133.505,135.233825,132.3425,136.734425,2020-12-02
NVDA.O,133.96,135.875,134.491125,133.29,136.6,2020-12-03
NVDA.O,105.09,103.8025,104.159675,102.335,105.7,2020-07-09
NVDA.O,104.7925,105.8875,105.029075,103.7875,106.5525,2020-07-10
NVDA.O,100.5225,105.95,104.775525,100.25,107.922475,2020-07-13
NVDA.O,103.77,100.75,101.268525,97.855,104.0275,2020-07-14
NVDA.O,102.2725,104.1425,102.309525,100.5575,104.33,2020-07-15
NVDA.O,101.3475,100.15,100.5697,98.955,102.067475,2020-07-16
NVDA.O,102.015,102.255,101.81585,100.877525,102.485,2020-07-17
NVDA.O,105.1075,102.7425,103.854875,101.5675,105.3125,2020-07-20
NVDA.O,103.285,105.13,103.81165,102.8675,105.599275,2020-07-21
NVDA.O,104.3875,103.675,104.553325,102.915575,106.025,2020-07-22
NVDA.O,101.2975,104.5,102.735525,100.3125,105.47,2020-07-23
NVDA.O,101.945,98.75,101.523175,97.77,103.6475,2020-07-24
NVDA.O,104.215,102.3225,103.6152,102.1775,104.4175,2020-07-27
NVDA.O,102.155,103.7425,102.95005,102.0925,103.82,2020-07-28
NVDA.O,104.655,103.908,104.562775,103.47,105.1625,2020-07-29
NVDA.O,106.14,103.75,104.9007,102.9525,106.23045,2020-07-30
NVDA.O,106.1475,105.6325,105.54455,104.33,107.665,2020-07-31
NVDA.O,110.1025,107.325,109.527975,107.1525,110.9875,2020-08-03
NVDA.O,112.2775,110.5,111.174775,109.060025,112.2775,2020-08-04
NVDA.O,112.8675,112.44,112.838375,111.6625,113.7168,2020-08-05
NVDA.O,113.355,113.4975,112.8532,111.7875,113.58,2020-08-06
NVDA.O,111.995,113.125,112.722275,110.375,115.0475,2020-08-07
NVDA.O,111.65,113.3425,111.59775,108.565,114.0825,2020-08-10
NVDA.O,108.5,110.7375,109.7705,107.9575,111.3675,2020-08-11
NVDA.O,114.4025,109.9075,112.9822,109.5825,114.67,2020-08-12
NVDA.O,114.43,115.46,115.30125,113.5575,117.2175,2020-08-13
NVDA.O,115.64,115.3,115.500375,114.405,117.0475,2020-08-14
NVDA.O,123.37,118.5125,122.299225,118.1719,124.0975,2020-08-17
NVDA.O,122.6075,124.5,122.600625,120.8625,124.96,2020-08-18
NVDA.O,121.385,122.965,122.0378,120.98,123.15,2020-08-19
NVDA.O,121.41,119.75,121.809575,118.7875,123.75,2020-08-20
NVDA.O,126.835,122.0175,125.729425,121.9516,128.087,2020-08-21
NVDA.O,127.2025,128.8375,126.9652,125.075,129.125,2020-08-24
NVDA.O,127.5,126.3075,126.783775,125.7375,127.6125,2020-08-25
NVDA.O,127.73,127.99235,127.675475,126.7775,128.6849,2020-08-26
NVDA.O,126.2825,127.815,127.1134,125.664325,128.5,2020-08-27
NVDA.O,131.4775,126.749125,129.94805,126.425,131.48,2020-08-28
NVDA.O,133.745,131.82785,133.336675,130.3775,135.75,2020-08-31
NVDA.O,138.21,134.8,137.79715,134.365,139.9375,2020-09-01
NVDA.O,143.465,147.0375,143.25425,139.0,147.267475,2020-09-02
NVDA.O,65.7375,68.0,66.223275,65.105,68.23,2020-04-09
NVDA.O,67.4625,65.1375,66.26785,64.25,67.55,2020-04-13
NVDA.O,70.9875,68.75,70.4006,68.472325,71.33,2020-04-14
NVDA.O,70.21,69.3,70.024625,68.845,71.041775,2020-04-15
NVDA.O,73.675,71.77,73.292625,71.6375,74.75,2020-04-16
NVDA.O,73.08,74.5,72.97465,71.735,74.715,2020-04-17
NVDA.O,71.7625,71.81,72.36365,71.3175,73.375,2020-04-20
NVDA.O,67.3775,70.5775,68.34535,66.7775,71.1925,2020-04-21
NVDA.O,71.5375,69.3075,70.864925,68.85,71.9675,2020-04-22
NVDA.O,71.0025,71.96,72.0517,70.75,73.284375,2020-04-23
NVDA.O,72.3975,70.9,71.527275,70.15,72.4175,2020-04-24
NVDA.O,74.27,73.7475,74.656175,73.5,75.875,2020-04-27
NVDA.O,72.84,75.75,74.0076,72.785,76.05,2020-04-28
NVDA.O,74.615,74.1925,74.508175,73.4375,75.145,2020-04-29
NVDA.O,73.07,74.07315,73.535775,72.93,74.615,2020-04-30
NVDA.O,70.695,71.0875,70.968975,70.2108,72.225,2020-05-01
NVDA.O,72.82125,70.22,72.056425,70.22,72.96,2020-05-04
NVDA.O,73.435,73.8675,74.007475,72.8225,75.0675,2020-05-05
NVDA.O,74.4475,74.2325,74.8539,73.8525,75.5,2020-05-06
NVDA.O,76.2175,75.845,76.1869,75.33075,76.8525,2020-05-07
NVDA.O,78.125,76.9375,77.706575,76.5975,78.1875,2020-05-08
NVDA.O,80.655,78.075,80.236675,77.7875,81.125,2020-05-11
NVDA.O,78.025,81.235,80.185425,77.9275,81.725,2020-05-12
NVDA.O,77.8,79.175,78.36355,75.9475,80.785,2020-05-13
NVDA.O,80.305,78.41625,78.5856,76.875,80.36,2020-05-14
NVDA.O,84.9075,78.8975,81.8744,78.74,85.005,2020-05-15
NVDA.O,87.5025,87.605,87.789425,86.805025,89.165,2020-05-18
NVDA.O,88.055,87.9025,89.73225,87.6275,90.875,2020-05-19
NVDA.O,89.7,89.91,89.56115,88.8875,90.43,2020-05-20
NVDA.O,87.7525,90.515,88.718775,87.375,90.52405,2020-05-21
NVDA.O,90.2625,88.2525,89.881725,87.1325,90.93,2020-05-22
NVDA.O,87.1775,91.5675,88.51775,86.72,91.8175,2020-05-26
NVDA.O,85.2525,86.25,83.1547,79.9675,86.3275,2020-05-27
NVDA.O,84.87,84.1225,86.319075,83.7925,87.605,2020-05-28
NVDA.O,88.755,85.545,86.712725,84.85,88.755,2020-05-29
NVDA.O,88.0625,88.3325,87.7392,86.895,88.4075,2020-06-01
NVDA.O,88.2525,87.9625,87.480625,86.58,88.3725,2020-06-02
NVDA.O,87.695,88.2225,87.698225,87.0,88.6625,2020-06-03
NVDA.O,87.665,87.28,88.0128,86.775,89.4325,2020-06-04
NVDA.O,89.2,87.945,88.882875,87.0798,89.97,2020-06-05
NVDA.O,58.825,57.725,58.6124,57.5325,58.91875,2019-12-31
NVDA.O,59.9775,59.6875,59.6681,59.18,59.9775,2020-01-02
NVDA.O,59.0175,58.775,59.107125,58.525,59.4575,2020-01-03
NVDA.O,59.265,58.08,58.8577,57.8175,59.3175,2020-01-06
NVDA.O,59.9825,59.55,59.98735,59.0975,60.4425,2020-01-07
NVDA.O,60.095,59.94,60.082525,59.53725,60.51,2020-01-08
NVDA.O,60.755,60.9625,60.908425,60.21375,61.482425,2020-01-09
NVDA.O,61.08,61.8325,61.53425,60.9375,62.1375,2020-01-10
NVDA.O,62.995,61.915,62.666475,61.6875,63.2471,2020-01-13
NVDA.O,61.82,62.565,62.116125,61.6875,62.82,2020-01-14
NVDA.O,61.3925,61.9475,61.557875,61.1325,62.172275,2020-01-15
NVDA.O,62.2325,61.93,61.9895,61.69375,62.2925,2020-01-16
NVDA.O,62.32,62.425,62.18825,61.8425,62.5,2020-01-17
NVDA.O,61.985,61.95125,62.02635,61.642575,62.3225,2020-01-21
NVDA.O,62.5125,62.44,62.861025,62.25,63.3975,2020-01-22
NVDA.O,63.215,62.93,62.797275,62.0375,63.3,2020-01-23
NVDA.O,62.62,64.375,63.26945,62.075,64.875,2020-01-24
NVDA.O,60.05,59.56,59.903425,58.0575,60.5625,2020-01-27
NVDA.O,61.9925,60.7125,61.4356,60.178575,62.3175,2020-01-28
NVDA.O,61.385,61.8475,61.50495,60.985,62.21,2020-01-29
NVDA.O,61.4525,60.4025,60.782925,59.85,61.5875,2020-01-30
NVDA.O,59.1075,60.9925,59.5393,58.6875,61.1125,2020-01-31
NVDA.O,60.0825,58.925,59.920425,58.8625,60.277775,2020-02-03
NVDA.O,61.7825,61.5075,61.6028,61.005,61.975,2020-02-04
NVDA.O,62.69,62.9975,62.518025,61.8525,63.1,2020-02-05
NVDA.O,63.56125,63.035,63.0616,62.22,63.5625,2020-02-06
NVDA.O,62.8975,63.16,62.98955,62.643,63.3825,2020-02-07
NVDA.O,65.7425,63.125,64.88385,63.075,65.75,2020-02-10
NVDA.O,66.9725,66.83,67.31155,66.2075,68.125,2020-02-11
NVDA.O,68.135,67.5025,67.7702,67.11185,68.2,2020-02-12
NVDA.O,67.695,67.5525,67.884475,67.2775,68.37,2020-02-13
NVDA.O,72.4475,71.815,72.554225,71.5,73.7425,2020-02-14
NVDA.O,74.1425,71.410875,73.047875,71.215,74.3275,2020-02-18
NVDA.O,78.675,75.3725,77.603275,75.3714,78.8525,2020-02-19
NVDA.O,77.175,78.19125,77.11795,74.0875,79.08,2020-02-20
NVDA.O,73.5175,76.0475,74.096825,72.665,76.3,2020-02-21
NVDA.O,68.32,67.5475,68.984325,67.0,70.468075,2020-02-24
NVDA.O,65.5125,69.075875,66.095875,64.49,69.6975,2020-02-25
NVDA.O,66.9125,65.515,67.424325,65.5,68.8625,2020-02-26
NVDA.O,63.15,63.725,64.473475,62.2225,66.75,2020-02-27
NVDA.O,45.4925,45.35,45.3448,44.695,45.7875,2019-10-04
NVDA.O,46.0825,46.145,46.564525,46.0575,47.085,2019-10-07
NVDA.O,44.3075,45.16,44.54075,44.125,45.16,2019-10-08
NVDA.O,45.1775,45.08,45.2283,44.790025,45.675,2019-10-09
NVDA.O,45.7575,45.155,45.80025,45.1025,46.27,2019-10-10
NVDA.O,46.4975,46.6025,46.926175,46.4125,47.335,2019-10-11
NVDA.O,46.6325,46.41,46.48835,46.09625,46.8425,2019-10-14
NVDA.O,49.0925,47.54,48.919975,47.4,49.8225,2019-10-15
NVDA.O,48.5525,48.75,49.079925,48.4375,49.805,2019-10-16
NVDA.O,48.5725,49.0,48.566875,48.025,49.453575,2019-10-17
NVDA.O,47.6225,48.5775,47.815375,46.875,48.905,2019-10-18
NVDA.O,49.0025,48.24,48.7792,48.05,49.1375,2019-10-21
NVDA.O,48.9025,49.575,49.46795,48.825,50.6325,2019-10-22
NVDA.O,48.7725,48.0775,48.51,47.7575,48.915,2019-10-23
NVDA.O,49.215,49.1875,49.264125,48.845,49.5525,2019-10-24
NVDA.O,51.135,50.025,50.861325,49.9475,51.3451,2019-10-25
NVDA.O,51.6975,51.575,51.760325,51.2792,52.225,2019-10-28
NVDA.O,50.73,51.5575,50.9242,50.535,51.6225,2019-10-29
NVDA.O,50.75,51.0,50.557375,50.065,51.0575,2019-10-30
NVDA.O,50.255,50.54,50.04405,49.4525,50.75,2019-10-31
NVDA.O,50.6475,49.9,50.557125,49.648125,50.9725,2019-11-01
NVDA.O,52.625,51.4625,51.9816,51.230075,52.75,2019-11-04
NVDA.O,52.4025,52.6225,52.542425,51.92,52.885,2019-11-05
NVDA.O,51.9075,52.16,51.6515,51.0275,52.4175,2019-11-06
NVDA.O,52.085,52.7765,52.396875,51.635,52.925,2019-11-07
NVDA.O,51.945,51.915,51.90385,51.5375,52.2625,2019-11-08
NVDA.O,52.045,51.9375,51.8302,51.070025,52.2775,2019-11-11
NVDA.O,52.4025,52.43,52.53865,52.0775,52.965,2019-11-12
NVDA.O,52.1425,52.0875,51.929475,51.475,52.365,2019-11-13
NVDA.O,52.4475,52.2325,52.1253,51.629,52.47,2019-11-14
NVDA.O,51.0475,52.425,51.2304,50.159425,52.944975,2019-11-15
NVDA.O,53.07,50.9725,52.6447,50.9425,53.3375,2019-11-18
NVDA.O,51.9975,52.758,52.032725,51.4125,52.995,2019-11-19
NVDA.O,52.795,51.7675,52.722075,51.641075,53.6375,2019-11-20
NVDA.O,52.545,52.75,52.76115,52.3275,53.31,2019-11-21
NVDA.O,52.7225,52.7725,52.813025,52.485,53.240825,2019-11-22
NVDA.O,55.3025,54.01,55.000575,53.88,55.3525,2019-11-25
NVDA.O,54.25,55.125,54.4873,54.185,55.172425,2019-11-26
NVDA.O,54.56,54.6675,54.5534,54.295,55.0125,2019-11-27
NVDA.O,54.185,54.25,54.217275,53.945,54.535,2019-11-29
NVDA.O,40.0575,40.1,39.8472,39.42,40.145,2019-07-05
NVDA.O,39.3025,39.4575,39.278575,39.0,39.6475,2019-07-08
NVDA.O,39.3275,38.8775,39.256425,38.75,39.61,2019-07-09
NVDA.O,40.015,39.765,40.114675,39.625,40.592225,2019-07-10
NVDA.O,41.57,40.75,41.3921,40.375,41.98,2019-07-11
NVDA.O,41.9025,41.85,42.163225,41.85,42.6175,2019-07-12
NVDA.O,41.8175,42.115,41.77945,41.5325,42.27645,2019-07-15
NVDA.O,41.77,41.6675,41.69225,41.210625,42.0425,2019-07-16
NVDA.O,42.4275,41.7875,42.2327,41.4935,42.4975,2019-07-17
NVDA.O,42.545,42.53125,42.475025,41.9625,43.1775,2019-07-18
NVDA.O,42.11,42.93,42.5873,42.05,42.995,2019-07-19
NVDA.O,42.83,42.325,42.695575,42.25,42.96,2019-07-22
NVDA.O,43.915,43.225,43.53995,43.0675,43.935,2019-07-23
NVDA.O,44.665,44.35,44.291975,43.585,44.7225,2019-07-24
NVDA.O,43.345,44.2475,43.583625,43.11,44.375,2019-07-25
NVDA.O,43.7675,43.6175,43.936875,43.6175,44.2375,2019-07-26
NVDA.O,43.705,43.695,43.46485,42.8175,43.867425,2019-07-29
NVDA.O,43.8625,43.2375,43.602275,43.0925,43.985,2019-07-30
NVDA.O,42.18,43.545,42.75875,41.755,43.55375,2019-07-31
NVDA.O,41.23,42.285,41.8409,40.7051,43.195,2019-08-01
NVDA.O,40.2975,40.2975,40.26,39.82,40.995,2019-08-02
NVDA.O,37.6975,38.45,37.7894,37.225,38.4625,2019-08-05
NVDA.O,38.0875,38.45,38.0827,37.6075,38.9075,2019-08-06
NVDA.O,38.4725,37.475,38.102025,37.3,38.5925,2019-08-07
NVDA.O,39.565,39.0525,39.210675,38.475,39.5775,2019-08-08
NVDA.O,38.545,39.1525,38.506525,38.0375,39.1875,2019-08-09
NVDA.O,37.8625,38.02,38.030075,37.6425,38.545,2019-08-12
NVDA.O,39.0125,37.8475,38.91365,37.455025,39.475,2019-08-13
NVDA.O,37.5175,38.125875,37.6058,37.077775,38.2375,2019-08-14
NVDA.O,37.1925,37.7075,37.260275,36.8485,37.9075,2019-08-15
NVDA.O,39.89,39.8375,39.78995,39.22,40.385,2019-08-16
NVDA.O,42.695,41.03,42.189025,40.8675,42.855,2019-08-19
NVDA.O,41.9675,42.64,42.040575,41.755,42.645,2019-08-20
NVDA.O,42.8075,42.6325,42.9691,42.415,43.3625,2019-08-21
NVDA.O,42.87,42.905,42.9273,42.476125,43.3325,2019-08-22
NVDA.O,40.61,42.1,41.178525,40.41,42.6475,2019-08-23
NVDA.O,41.3625,41.4025,41.340125,40.9775,41.645,2019-08-26
NVDA.O,40.45,41.7475,40.7359,40.155,41.775,2019-08-27
NVDA.O,40.305,40.145,40.3715,39.75,40.835,2019-08-28
NVDA.O,41.75,41.225,41.7614,41.19,42.075,2019-08-29
NVDA.O,47.065,47.0,46.972275,46.4325,47.4925,2019-04-04
NVDA.O,47.7375,47.5,47.612,47.1325,47.9125,2019-04-05
NVDA.O,47.9475,47.43,47.694525,47.1875,48.2,2019-04-08
NVDA.O,47.315,47.61,47.26485,46.89,47.7225,2019-04-09
NVDA.O,48.025,47.3075,47.929625,47.2625,48.285,2019-04-10
NVDA.O,47.885,48.05,47.886275,47.3875,48.3675,2019-04-11
NVDA.O,47.5025,48.275,47.73805,47.415,48.315,2019-04-12
NVDA.O,46.175,47.425,46.281025,45.775,47.475,2019-04-15
NVDA.O,47.0525,46.57,46.8614,46.241025,47.2425,2019-04-16
NVDA.O,46.8225,47.405,47.035625,46.5975,47.615,2019-04-17
NVDA.O,46.575,46.89,46.6722,46.295,47.2325,2019-04-18
NVDA.O,47.1175,46.3375,46.82945,46.02,47.275,2019-04-22
NVDA.O,47.6675,47.25,47.743025,47.1525,47.9825,2019-04-23
NVDA.O,47.7925,47.7725,47.76035,47.16,48.2025,2019-04-24
